Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
Clostridium botulinum,TreatmentGroupGrp1...TreatmentGroupGrp2,0.186332071455353,0.0756519346316651,0.297012208279041,6.71085832171893,0.93271599029813,0.352020506647108,0.63385427994769,-8.32638039908617
Turicibacter sp. H121,TreatmentGroupGrp1...TreatmentGroupGrp2,0.43609037386737,0.250659931024927,0.621520816709813,6.66301303729342,0.919713112766616,0.358760941925696,0.639509880874362,-8.33842893370302
Prevotella denticola,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0952428326406318,-0.0336186186073487,0.224104283888612,6.65964398112779,0.682908001075877,0.495405533926697,0.744876150360091,-8.52844243517429
Lachnospiraceae bacterium Choco86,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0242948303151893,-0.608499027231442,0.559909366601063,6.64187914295926,-0.149708757111491,0.881135766583906,0.959387045732457,-8.75114921676105
Bacteroides thetaiotaomicron,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.034880173090226,-0.221192907398761,0.151432561218309,6.63684015221065,-0.216693444309394,0.82865423173224,0.937673106967674,-8.73882501679557
Ruminococcus champanellensis,TreatmentGroupGrp1...TreatmentGroupGrp2,0.12518404814331,-0.300538887230896,0.550906983517516,6.6025605832112,1.3283952868313,0.185466145252967,0.449915087071237,-7.8798111144115
Lachnoclostridium phocaeense,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0171990179428203,-0.696526216625349,0.662128180739708,6.54861504220128,-0.153208608214736,0.878378515211219,0.958683420932133,-8.75061683550026
Clostridium butyricum,TreatmentGroupGrp1...TreatmentGroupGrp2,0.242386526140206,0.134384255109472,0.35038879717094,6.42947599928881,0.830549768115961,0.407156078724296,0.681088918985942,-8.41652433089446
Faecalitalea cylindroides,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.16935345280129,-0.314942200411178,-0.0237647051914022,6.38888659223488,-0.923359429717354,0.356862568570257,0.637635203402714,-8.33506716670663
Blautia producta,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0491988226278028,-0.437157341407332,0.535554986662937,6.33197736374848,0.3511852620475,0.725795771382488,0.883907038518483,-8.70048309180007
Blautia sp. N6H1-15,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0416331181760787,-0.48763428443897,0.404368048086812,6.30590008590085,-0.284221167407872,0.776516434705205,0.911285631229826,-8.7218421285326
Intestinimonas butyriciproducens,TreatmentGroupGrp1...TreatmentGroupGrp2,0.10079242183439,-0.285003161468472,0.486588005137252,6.24641258438444,0.418008057637797,0.676361457862316,0.853894686454543,-8.67468707483382
Muribaculum intestinale,TreatmentGroupGrp1...TreatmentGroupGrp2,0.154813396214667,-0.053150175975696,0.36277696840503,6.24340444429028,1.44229265276027,0.1506855985848,0.39893812905751,-7.7227379331001
Desulfovibrio piger,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.136264476922698,-0.255323446884759,-0.0172055069606378,6.2193371319541,-0.508519154734978,0.611614509391652,0.818084926938558,-8.63261295921325
Alistipes shahii,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0309035009492789,-0.0685291009206055,0.130336102819163,6.20718031320159,0.0966164397686969,0.923121658341442,0.979005430743355,-8.75771677492193
Clostridium baratii,TreatmentGroupGrp1...TreatmentGroupGrp2,0.186909558408827,0.0460822630449578,0.327736853772696,6.18480913744596,0.736937377571159,0.461969699612106,0.721147446851134,-8.49000621081993
Barnesiella viscericola,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0875015410022915,-0.162251999780224,0.337255081784807,6.14783732153487,0.90812770494127,0.364834956643971,0.64383999722384,-8.34902265975498
Blautia hansenii,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0346615567410753,-0.562566011568776,0.493242898086626,6.13825702806301,-0.247618768610104,0.804667427305696,0.924668784700646,-8.73161543757167
Bacteroides salanitronis,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0423264695697902,-0.0873483152050242,0.172001254344605,6.11959496595391,0.377870268421971,0.705902477665789,0.871654486489603,-8.69071852652169
Prevotella oris,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0844175446288542,-0.0200122871638146,0.188847376421523,6.09772136967036,0.439309864925762,0.66088145815927,0.844286719938626,-8.66552318144321
Bacteroides vulgatus,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0901049555141018,-0.153823073262388,0.334032984290591,6.09349415165817,0.309368634373767,0.75734292525135,0.898717853241784,-8.71434841946592
Ruminococcus bicirculans,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.119720705389255,-0.563730331090598,0.324288920312089,6.08499362161452,-1.00108559520861,0.317918996269682,0.601858473429906,-8.26027000130136
Olsenella sp. GAM18,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.026350213168377,-0.0461045534395096,-0.00659587289724445,6.06497306513301,-0.123402235929784,0.901904711363806,0.969423235296972,-8.75475716262078
Clostridium chauvoei,TreatmentGroupGrp1...TreatmentGroupGrp2,0.208581683944371,0.0637330718943888,0.353430295994353,6.03131465177367,0.700369876614952,0.484459066181287,0.738346620798336,-8.51633858918804
Anaerostipes hadrus,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0632028642043334,-0.715567081444477,0.58916135303581,6.02021514513182,-0.40033343238929,0.689311343354135,0.862016028568136,-8.68194545537875
Lactobacillus crispatus,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.125943245137905,-0.221106710919448,-0.0307797793563618,6.01667263789601,-0.334403833836914,0.738403206352203,0.889907582425972,-8.70625805606354
Streptococcus pasteurianus,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.171682713691332,-0.264821147184042,-0.0785442801986231,5.95060107605955,-0.540048379674507,0.589726686401335,0.806328885360791,-8.61603061823285
Clostridium sp. SY8519,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0666049452260058,-0.153386161298423,0.0201762708464112,5.92784382282197,-0.573220889244459,0.567098568616453,0.791584754331738,-8.59751050819377
Hungatella hathewayi,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0323370947119539,-0.502416990559641,0.567091179983549,5.90790475166547,0.379259527908975,0.70487218705734,0.871654486489603,-8.69019061900249
Clostridium septicum,TreatmentGroupGrp1...TreatmentGroupGrp2,0.228122519180184,0.0762114418812429,0.380033596479125,5.89717222926095,0.822863725358008,0.411503870646569,0.683589178991292,-8.42288629503784
Paeniclostridium sordellii,TreatmentGroupGrp1...TreatmentGroupGrp2,0.165887758078538,-0.205484731791635,0.537260247948712,5.8700693450395,0.760318935751238,0.447903016348418,0.709461582032589,-8.47247039785701
Bacteroides coprosuis,TreatmentGroupGrp1...TreatmentGroupGrp2,0.10928515785574,0.00433899055539901,0.214231325156081,5.84285277724834,0.93156290383887,0.35261496072894,0.634054644753674,-8.32745563480534
Prevotella fusca,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0647861011441115,0.00206572245187535,0.127506479836348,5.84208636748685,0.390389592497175,0.696637817198864,0.866441255941293,-8.68589144700836
Clostridium bornimense,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0537723252191951,-0.0321170380211682,0.139661688459558,5.83278008929685,0.273872708104306,0.784447298939964,0.915679212222339,-8.72474160883436
Cloacibacillus porcorum,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.192866465999396,-0.263631287654773,-0.122101644344019,5.8223609641897,-0.476576775149403,0.634151048878162,0.830663170372802,-8.64839806562303
Streptococcus infantarius,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.198547272242402,-0.35671996414639,-0.0403745803384127,5.8017671806219,-0.402625787083687,0.687626492998298,0.860543642265888,-8.68102172954428
Paraprevotella xylaniphila,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0281624384548582,-0.0983552929900537,0.15468016989977,5.80067125562925,0.266524940602454,0.790092260235862,0.917339696163596,-8.72673510764448
Alloprevotella sp. E39,TreatmentGroupGrp1...TreatmentGroupGrp2,0.139153572801879,0.00143597587344774,0.276871169730311,5.78542118351145,0.968480040682491,0.333900820515231,0.616657432305637,-8.29237612998987
Prevotella melaninogenica,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0440961036836471,-0.0871155469590207,0.175307754326315,5.75915358315054,0.23533697793423,0.814172834138514,0.929852740387011,-8.7345935837056
Clostridium isatidis,TreatmentGroupGrp1...TreatmentGroupGrp2,0.223245279631456,-0.0008757776133069,0.447366336876219,5.75799398407279,0.800200811680291,0.424484189742361,0.693500710049678,-8.44130286227919
Monoglobus pectinilyticus,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0488403928985015,-0.832512922963406,0.734832137166403,5.72471058869361,-0.402056049905905,0.688045096852751,0.860835918956575,-8.68125180226995
Eubacterium sp. YI,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.28730870869684,-0.786711989526074,0.212094572132394,5.70062018066946,-1.93594958707188,0.0541946098720677,0.202464790777309,-6.8964655191757
[Clostridium] hylemonae,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0127726324525375,-0.341875681783428,0.316330416878353,5.69039123704783,-0.104725687614483,0.91669182378628,0.975960932387501,-8.75689681942735
Streptococcus equinus,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.294075964218001,-0.456612805031985,-0.131539123404017,5.67779145347596,-0.651891362986795,0.515172607638638,0.759151830803412,-8.54919158705592
Ethanoligenens harbinense,TreatmentGroupGrp1...TreatmentGroupGrp2,0.00968869923351612,-0.289712977568088,0.30909037603512,5.65280390085943,0.136833112496741,0.891291690906372,0.964150963031538,-8.75300194160585
Paraclostridium bifermentans,TreatmentGroupGrp1...TreatmentGroupGrp2,0.156980080301596,-0.230034809811748,0.543994970414941,5.64821630364587,0.764863387554024,0.445197733643625,0.708044417498516,-8.46899889919797
Bacteroides heparinolyticus,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0716476829054011,-0.0194932859913852,0.162788651802187,5.64242949878436,0.316708795915403,0.751774115698805,0.896380796502225,-8.71204151314616
Lachnospiraceae bacterium,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0432220218864661,-0.637817735917758,0.551373692144826,5.62649663736486,-0.358006060511802,0.720692574347093,0.880626488129247,-8.69805514878298
[Eubacterium] cellulosolvens,TreatmentGroupGrp1...TreatmentGroupGrp2,0.012930584907501,-0.655962659698133,0.681823829513135,5.60487041279299,0.120786173735105,0.903974029465392,0.970526495896463,-8.75507796566609
Alistipes finegoldii,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0202656723440917,-0.131817555655012,0.0912862109668288,5.56877268451368,-0.0791450689492736,0.936991387952634,0.985619899086689,-8.75925893903546
Parabacteroides distasonis,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0602260930121696,-0.0522507718410243,0.172702957865364,5.56526038224915,0.203206838403701,0.839166958815939,0.943507745325232,-8.74166852674862
[Eubacterium] eligens,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0286961103746926,-0.551992577229117,0.609384797978502,5.55289438316712,0.218854260107366,0.826972705527437,0.936720922531502,-8.73835246145577
Streptococcus thermophilus,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.282209894706364,-0.927954717810358,0.36353492839763,5.52771157712698,-0.676791390216115,0.499271127273975,0.746993953458315,-8.53261026323039
[Clostridium] hiranonis,TreatmentGroupGrp1...TreatmentGroupGrp2,0.155972189929876,-0.343968564174397,0.655912944034148,5.52763017506939,0.835769443037793,0.404219238119136,0.679013684511499,-8.41217034629961
Bacteroides helcogenes,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0235207134509148,-0.0789493734404807,0.12599080034231,5.52377755298316,0.179390453937803,0.857801306624191,0.950658535552779,-8.74624402797159
Bacteroides zoogleoformans,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0654055858959444,-0.143955418717602,0.274766590509491,5.513221204872,0.457810970794865,0.647553958831396,0.83772414292531,-8.65719529368353
Ruminococcaceae bacterium CPB6,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0248269089011401,-0.294288994689513,0.244635176887233,5.46478770477428,-0.312413535441978,0.755031271069809,0.898184302553476,-8.71339801057145
Pseudobutyrivibrio xylanivorans,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0709532449207471,-0.644503374862115,0.78640986470361,5.43577002970052,0.610971007159177,0.541868866475093,0.775395484297638,-8.57509634812284
Ruminococcus albus,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0602286880989054,-0.471184010351353,0.591641386549163,5.42893150852426,0.885308438083395,0.376986572579349,0.656244686589257,-8.36949887091867
Butyrivibrio fibrisolvens,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0686195238671639,-0.656018774546301,0.518779726811973,5.41343441675867,-0.702330193818646,0.483238481921007,0.73747756123896,-8.51496078683361
Lactobacillus delbrueckii,TreatmentGroupGrp1...TreatmentGroupGrp2,1.72111473254884,1.58999831874155,1.85223114635612,5.3616873804129,6.07397854343442,5.64973220737165e-09,6.54584023910527e-08,8.32799708012563
Clostridium saccharoperbutylacetonicum,TreatmentGroupGrp1...TreatmentGroupGrp2,0.179178647736567,0.0327308935475921,0.325626401925542,5.34554788381141,0.829615429763132,0.407683131563154,0.681543360053166,-8.41730084814424
Escherichia coli,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.107912988358667,-0.204856684185494,-0.0109692925318396,5.34242888836158,-0.253927806373724,0.799795777300458,0.921716567304946,-8.73002673675957
Clostridium saccharobutylicum,TreatmentGroupGrp1...TreatmentGroupGrp2,0.135379665182837,0.0112676403107314,0.259491690054943,5.3119090251545,0.601005801780723,0.548473831291017,0.778093822733303,-8.58115156202291
Prevotella enoeca,TreatmentGroupGrp1...TreatmentGroupGrp2,0.104905898151907,0.066293997738433,0.143517798565381,5.30641507727323,0.625720150365647,0.532167009553815,0.769492346690812,-8.56595213843898
[Clostridium] sphenoides,TreatmentGroupGrp1...TreatmentGroupGrp2,0.032169210432202,-0.528635586429277,0.592974007293681,5.30028281878427,0.310359931641829,0.756590102531351,0.898429466901452,-8.71404002557477
Acidaminococcus fermentans,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.416022935713951,-0.637147216131162,-0.194898655296739,5.20877234918891,-1.70742459120134,0.0891972696546461,0.286562335816652,-7.3081889147563
Anaerostipes rhamnosivorans,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0129464828877879,-0.480856639641357,0.506749605416933,5.20867838144324,0.128611334926375,0.897786300413966,0.96725570193974,-8.75409791294573
Clostridium taeniosporum,TreatmentGroupGrp1...TreatmentGroupGrp2,0.197600957407472,-0.132805374049438,0.528007288864382,5.1505544033152,0.782284978413192,0.434914107578308,0.701011142595517,-8.45549997607628
Clostridium sp. DL-VIII,TreatmentGroupGrp1...TreatmentGroupGrp2,0.171775258222334,0.0905860265618636,0.252964489882803,5.10894839626278,0.87877297615627,0.380512593948082,0.658392873816369,-8.37526799775895
Methanobrevibacter sp. YE315,TreatmentGroupGrp1...TreatmentGroupGrp2,0.294092896314278,0.243862942680908,0.344322849947648,5.10219293399579,0.911435286981459,0.363094289091201,0.642552342470625,-8.34601178891621
Butyrivibrio proteoclasticus,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0327542810293115,-0.543878650032493,0.609387212091117,5.07101437287641,0.335405268982067,0.737648824823539,0.889400074026695,-8.70592135741485
Streptococcus lutetiensis,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.24270812682353,-0.428080803579095,-0.0573354500679646,5.04875253429076,-0.666073841050432,0.506083150220177,0.752864284948995,-8.53982311509523
Eubacterium callanderi,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0292510732110438,-0.766807502409067,0.825309648831155,5.03738539257839,0.130036884889322,0.896659712244469,0.966825080898053,-8.75391275020048
Treponema brennaborense,TreatmentGroupGrp1...TreatmentGroupGrp2,0.160801853681369,0.140131725117913,0.181471982244826,5.02942505510377,0.771215859759385,0.441431915323639,0.705691676134396,-8.4641117770288
Streptococcus pluranimalium,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.340984408869395,-0.53641684168944,-0.14555197604935,5.02724049489559,-0.98940279486675,0.323586394835497,0.60741680587409,-8.27189494875836
Christensenella minuta,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0365677560086679,-0.51338510599221,0.586520618009546,5.01567386929834,0.207744909043076,0.835626233784113,0.94185888042737,-8.74073210419284
Lactobacillus mucosae,TreatmentGroupGrp1...TreatmentGroupGrp2,0.171351557786636,0.065624080363066,0.277079035210206,5.0048850690083,0.495322031300551,0.620882375487192,0.822758633648179,-8.63925845662541
Streptococcus equi,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.298822459539934,-0.405601160171022,-0.192043758908847,4.9976306583764,-1.13720545175478,0.256727452195757,0.535249995385217,-8.11487331746732
Streptococcus pyogenes,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.259813773139748,-0.423314222954897,-0.0963133233245994,4.9948347930084,-0.913204545107088,0.36216534137345,0.642284506423763,-8.34439678573429
Bacteroides cellulosilyticus,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0481730837549792,-0.14935413067011,0.053007963160152,4.98620307631118,-0.409809683599317,0.682356565845113,0.857740095172864,-8.67809280001825
Chryseobacterium gallinarum,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0189906972874017,-0.0958538933508598,0.133835287925663,4.97272980594973,0.174356845976574,0.861750293562499,0.95219632526756,-8.74713816597767
Slackia heliotrinireducens,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0247525577608743,-0.0373779036441638,0.0868830191659123,4.97218652730989,0.378629701103184,0.705339206352183,0.871654486489603,-8.69043018789769
Tannerella sp. oral taxon HOT-286,TreatmentGroupGrp1...TreatmentGroupGrp2,0.123307088853692,0.122293395362146,0.124320782345238,4.96035888926036,1.28730778136187,0.199381207403531,0.4682558813738,-7.93335695715746
Olsenella sp. Marseille-P2300,TreatmentGroupGrp1...TreatmentGroupGrp2,0.167060593102897,0.0928651902706454,0.241255995935148,4.96006027097913,1.34998805822648,0.178449697918625,0.441355663125273,-7.85100784348966
Clostridium beijerinckii,TreatmentGroupGrp1...TreatmentGroupGrp2,0.124230159406722,-0.0375635965438064,0.286023915357251,4.9515659534792,0.659378720073703,0.510363394699888,0.756242900800092,-8.54427071121995
Prevotella jejuni,TreatmentGroupGrp1...TreatmentGroupGrp2,0.029327174673103,-0.0673926549005653,0.126047004246771,4.94191260555879,0.170719099318216,0.864606367398275,0.953448839860963,-8.74776851670688
Clostridium pasteurianum,TreatmentGroupGrp1...TreatmentGroupGrp2,0.123144600488919,0.0272462394175874,0.219042961560251,4.93268628276813,0.895204092984323,0.37168642353378,0.650674941185786,-8.36068279752351
Libanicoccus massiliensis,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0412655119089003,0.0214273026793464,0.0611037211384541,4.9144877437021,0.436578466996628,0.66285839199092,0.845577483473439,-8.66672361811744
Olsenella umbonata,TreatmentGroupGrp1...TreatmentGroupGrp2,0.172406694596881,0.0877415596475006,0.257071829546261,4.90921124704454,1.1154849195432,0.265897006754042,0.546399239238414,-8.13930160873207
Streptococcus dysgalactiae,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.251860300516856,-0.453969203279043,-0.0497513977546683,4.90520936176995,-0.811150435239231,0.418182874696136,0.687468602631883,-8.43246868776458
Bacteroides intestinalis,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0204195103985336,-0.0854731190698553,0.126312139866923,4.89085756550224,0.185929072889505,0.852676962888411,0.947994195448189,-8.74504456538217
Bacteroides caccae,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0565072283958257,-0.0650140366985508,0.178028493490202,4.86963756024267,0.348367823108346,0.727907326210181,0.885160640507558,-8.70147237804828
Lactobacillus pontis,TreatmentGroupGrp1...TreatmentGroupGrp2,0.14721214788729,-0.00197862190615597,0.296402917680735,4.86334367747355,0.449366124742233,0.653623529377405,0.840628108625783,-8.66103909525031
Streptococcus acidominimus,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.402498588025654,-0.543214531608001,-0.261782644443308,4.83988798995458,-1.19108484538451,0.23494313916537,0.511406952734625,-8.05226895472474
Bacteroides caecimuris,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.03024511130445,-0.141113557441678,0.0806233348327785,4.82965420008132,-0.23367415694376,0.81546191713433,0.930302481025808,-8.73498515644961
Selenomonas ruminantium,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0809616572813292,-0.361248520906349,0.19932520634369,4.82560277559859,-0.822810329479144,0.411534172012416,0.683589178991292,-8.42293028681278
Lachnoclostridium phytofermentans,TreatmentGroupGrp1...TreatmentGroupGrp2,0.078444770336116,-0.410687979411482,0.567577520083714,4.81621708783099,0.833874271897001,0.405284073720566,0.679803958559994,-8.4137543341981
Prevotella scopos,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0943595137492874,-0.0195115260732334,0.208230553571808,4.76567545835268,0.549798694836275,0.58303228597066,0.801889462108643,-8.61070124718568
Streptococcus agalactiae,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.32650879713637,-0.526288031793399,-0.126729562479341,4.76359993168352,-1.20353407299765,0.230102856046523,0.506624747715001,-8.03739704948511
Eggerthella lenta,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0291310157840856,-0.0827803594748834,0.141042391043055,4.71418215034792,0.327581601988152,0.743549113593498,0.89251414069,-8.70852503603968
