Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
Multi-metal ABC efflux pumps,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.235118096303437,-0.7220821657649,0.251845973158026,1.68798549807275,-0.736982453588194,0.463287823840376,0.75498756477691,-7.44614137059838
Zinc resistance regulator,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.160021506316248,-0.547191188371941,0.227148175739445,1.66042508312263,-0.542939586671154,0.588506521147123,0.892906445878393,-7.63079684340718
Multi-metal RND efflux regulator,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0852574629947789,-0.833922276379741,0.663407350390184,1.62676028243823,-0.375082973701963,0.708561385954864,0.91719681313804,-7.68485904328681
Zinc resistance protein,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0648067556045619,-0.445483100083116,0.315869588873992,1.60762140243599,-0.237976303892071,0.812483791388058,0.945109169974878,-7.72386077606823
Penicillin binding protein,TreatmentGroupGrp1...TreatmentGroupGrp2,0.362412409120678,0.0707222193951618,0.654102598846194,1.55148983669704,1.50113535586548,0.137166536538528,0.502943967307937,-6.60557946132674
Copper resistance regulator,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.268252738039699,-1.06522495417743,0.528719478098037,1.55058247794943,-0.931833621542005,0.353558526309596,0.740789293220105,-7.41929567052415
Multi-biocide resistance regulator,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.265758032414765,-0.934785020002852,0.403268955173322,1.54303600524588,-0.788649842928802,0.432289467198124,0.743250947971753,-7.48971706023513
Sodium resistance protein,TreatmentGroupGrp1...TreatmentGroupGrp2,0.318007429513593,0.107724479205271,0.528290379821915,1.5314043480312,1.24683331193389,0.216313424546589,0.656399357244821,-6.93041398636272
Acetate resistance protein,TreatmentGroupGrp1...TreatmentGroupGrp2,0.061289023538766,0.00692792760305666,0.115650119474475,1.43403576120571,0.225221498746573,0.822466623580618,0.945109169974878,-7.64781717036215
Drug and biocide MFS efflux regulator,TreatmentGroupGrp1...TreatmentGroupGrp2,0.377617023877863,-0.036236769190319,0.791470816946045,1.37098097751416,1.2667891160705,0.209128294391516,0.656399357244821,-6.89757298291987
Drug and biocide and metal RND efflux regulator,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.469307441710096,-0.852927704065925,-0.0856871793542677,1.36083768753777,-1.94828583081183,0.0552760967810393,0.374176655133189,-5.80746836089314
Drug and biocide ABC efflux pumps,TreatmentGroupGrp1...TreatmentGroupGrp2,0.211709585475448,-0.126946458465148,0.550365629416045,1.34603141885804,1.02061892675403,0.31101810265953,0.740789293220105,-7.14872282206577
peroxide resistance protein,TreatmentGroupGrp1...TreatmentGroupGrp2,0.151873926598158,0.000761110430134548,0.302986742766181,1.27364047652433,0.633757941777453,0.527917786166497,0.82024850931108,-7.57147386061482
Biocide and metal ABC efflux pumps,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.321626057456667,-0.741563019245561,0.0983109043322268,1.24982410182665,-1.44786394048069,0.151820092357696,0.53440672509909,-6.6730872626036
Aminoglycoside efflux pumps,TreatmentGroupGrp1...TreatmentGroupGrp2,0.226100765649746,-0.040987301225893,0.493188832525384,1.22573079837033,1.61803664770493,0.109889649558062,0.457956159706141,-6.41351490816766
Multi-drug RND efflux regulator,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0296611832847837,-0.28549157236935,0.226169205799782,1.21711519112841,-0.231630317004064,0.817566126406273,0.945109169974878,-7.60080078767131
Streptogramin A O-acetyltransferase,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.103650450828232,-0.477932013251797,0.270631111595333,1.11469067951828,-0.386419225148323,0.699837269175729,0.91719681313804,-7.89114071293923
Bleomycin resistance protein,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0301182033316887,-0.372388827849366,0.312152421185989,1.06581438176757,-0.240002978743046,0.810609562625866,0.945109169974878,-8.09600585888593
nim nitroimidazole reductase,TreatmentGroupGrp1...TreatmentGroupGrp2,0.266169510813708,-0.21206278531791,0.744401806945326,1.04705256194861,1.80452922877814,0.0733597704853683,0.42286337404681,-6.40088230936988
Drug and biocide MATE efflux pumps,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.050352838296106,-0.530537053076409,0.429831376484197,1.02528767515357,-0.326336123400234,0.745348117843413,0.923811751693244,-7.54841673434199
Peroxide resistance stress protein,TreatmentGroupGrp1...TreatmentGroupGrp2,0.201968801324397,-0.240548997630262,0.644486600279056,1.00496535948969,0.855332347400348,0.394677196249905,0.743250947971753,-7.4380464001655
Chromium resistance protein,TreatmentGroupGrp1...TreatmentGroupGrp2,0.122698735645791,-0.00533699737635851,0.250734468667941,1.00262544864609,0.82026081359153,0.414768956810789,0.743250947971753,-7.33191382257111
Drug and biocide SMR efflux pumps,TreatmentGroupGrp1...TreatmentGroupGrp2,0.24387515489958,-0.225345560934441,0.713095870733601,1.00120359780711,0.998097583027719,0.320853465316379,0.740789293220105,-7.29047913457627
Phenolic resistance protein,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0801555061637078,-0.673925443785458,0.513614431458042,0.994836097000913,-0.401753162958696,0.688956770802001,0.91719681313804,-7.63088515570265
Nickel ABC efflux regulator,TreatmentGroupGrp1...TreatmentGroupGrp2,0.186064520711684,-0.148719566448701,0.520848607872068,0.791473347572277,0.948545310834023,0.345414491234209,0.740789293220105,-7.35680550724174
Multi-biocide SMR efflux pump,TreatmentGroupGrp1...TreatmentGroupGrp2,0.410894352907939,0.210298724691156,0.611489981124722,0.774933079780887,2.21530797559061,0.0300206179464605,0.29575525503679,-5.27486060581296
Multi-drug RND efflux pumps,TreatmentGroupGrp1...TreatmentGroupGrp2,0.115873647502174,-0.519007377386538,0.750754672390885,0.734986003789442,0.867001024143069,0.389239397966542,0.743250947971753,-7.23487094303452
Class C betalactamases,TreatmentGroupGrp1...TreatmentGroupGrp2,0.604583489252335,0.033783310408712,1.17538366809596,0.707812785318241,3.35168361470107,0.00151179623135582,0.0221730113932186,-2.34124492060124
Arsenic resistance regulator,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.170866009968416,-0.480440969678729,0.138708949741896,0.628461960004372,-1.09761931245665,0.275513281292252,0.713093198638771,-7.15011564255079
Chloramphenicol acetyltransferases,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0205877697942525,-0.268262699210496,0.227087159621991,0.472600517688994,-0.131942925374754,0.895305980895892,0.984836578985481,-7.864265961642
Tellurium resistance protein,TreatmentGroupGrp1...TreatmentGroupGrp2,-2.80013168685198,-2.96995230941528,-2.63031106428867,0.386042670244349,-11.9513930712993,4.00584735479809e-15,1.76257283611116e-13,24.2203576713679
VanG-type resistance protein,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0962125477549133,-0.376560203647433,0.56898529915726,0.372344439149763,0.417817776422105,0.677472598791556,0.91719681313804,-7.62900991149777
VanD-type regulator,TreatmentGroupGrp1...TreatmentGroupGrp2,0.120535899774981,-0.384319489564618,0.625391289114581,0.353407889768033,0.632412811502904,0.531297329894677,0.82024850931108,-7.11539148666299
Dihydrofolate reductase,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.137158858585204,-0.900345122763597,0.626027405593188,0.311475126295585,-0.813935489190172,0.419627204171061,0.743250947971753,-6.97216509707756
Mercury resistance protein,TreatmentGroupGrp1...TreatmentGroupGrp2,-2.1055199640979,-2.50322106201439,-1.70781886618141,0.305387854733143,-10.026643375793,3.45338896185048e-13,7.59745571607106e-12,19.7689231801266
Iron resistance protein,TreatmentGroupGrp1...TreatmentGroupGrp2,0.203269609283227,-0.256715748636587,0.663254967203042,0.295818602899046,0.756476708777464,0.453022624440238,0.752188508504547,-7.36682889543848
Defensin-resistant mprF,TreatmentGroupGrp1...TreatmentGroupGrp2,2.03152962258737,1.60891741240202,2.45414183277271,0.284159227678783,8.5572312126875,5.6538784943174e-11,9.95082614999862e-10,14.627139520199
QAC efflux pump,TreatmentGroupGrp1...TreatmentGroupGrp2,1.88442029864979,1.10272178847817,2.66611880882141,0.230480623920705,12.7094757104982,6.54102695496267e-15,1.91870124012238e-13,23.8714011646787
Class D betalactamases,TreatmentGroupGrp1...TreatmentGroupGrp2,0.138373559943968,-0.251375213166608,0.528122333054544,0.208204218914111,1.17527794645079,0.244122442357717,0.671336716483722,-7.00402799448681
VanD-type accessory protein,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.40025594537716,-0.790434556956023,-0.0100773337982968,0.161619020041802,-2.10208747052589,0.0395555276374661,0.32579574290315,-5.48541331049516
VanD-type resistance protein,TreatmentGroupGrp1...TreatmentGroupGrp2,0.175435977106566,-0.27760517162733,0.628477125840461,0.136231496338984,0.937809366065074,0.35214398094372,0.740789293220105,-7.18282588365542
Phenicol resistance MFS efflux pumps,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0903832071821083,-0.295741605670607,0.476508020034824,0.0903122892688607,0.799287103430504,0.427649395889364,0.743250947971753,-7.38301734186726
Arsenic resistance membrane transporter,TreatmentGroupGrp1...TreatmentGroupGrp2,-1.32535790213902,-2.086901234998,-0.563814569280044,0.0805253343545815,-12.5829504531911,1.7073780142494e-15,1.50249265253947e-13,25.2001511652644
VanB-type regulator,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.169520290142558,-0.463141847960531,0.124101267675415,0.0786480286124877,-0.888918224227078,0.377240815988773,0.743250947971753,-7.29648566182218
VanB-type resistance protein,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.277024451709602,-0.647004023766269,0.0929551203470655,0.0776922848154068,-1.41743335012959,0.161039594530544,0.545057089180304,-6.68540643110907
Class B betalactamases,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0225208289000391,-0.287212829409681,0.332254487209759,0.0739295877939562,0.214477010452815,0.830943426138722,0.945109169974878,-7.7105413690031
Mercury resistance regulator,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0253668869066752,-0.500434231498225,0.551168005311575,0.0730255053356614,0.397894925846467,0.692393266886559,0.91719681313804,-7.60685182628131
Quinolone resistance protein Qnr,TreatmentGroupGrp1...TreatmentGroupGrp2,0.180453974125405,0.0878666405398408,0.27304130771097,0.0643464500769284,1.80331949716139,0.0768842498266927,0.42286337404681,-6.13401610659982
VanG-type accessory protein,TreatmentGroupGrp1...TreatmentGroupGrp2,0.114155459823004,-0.270699485142533,0.499010404788542,0.0595328220623698,1.58083916257321,0.119693087195923,0.457956159706141,-6.4804059227976
VanB-type accessory protein,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.179228881110228,-0.500654198577326,0.14219643635687,0.0548105134912012,-1.19062092102316,0.23812562740325,0.671336716483722,-6.9779910547106
Biguanide cation efflux,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0725590546051365,-0.895741150651081,0.750623041440808,0.0358494439898837,-1.64064729957286,0.10680640565608,0.457956159706141,-6.39996979464594
Mutant porin proteins,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.0759934444288445,-0.700917941759665,0.548931052901976,0.0258365260373935,-1.64501968727351,0.105692651033938,0.457956159706141,-6.4095983482911
Multi-drug MFS efflux pumps,TreatmentGroupGrp1...TreatmentGroupGrp2,-0.174294119580761,-0.409380485326457,0.060792246164934,0.0252300679163342,-2.0494710277002,0.044426692214066,0.32579574290315,-5.61753739760619
Drug and biocide SMR efflux regulator,TreatmentGroupGrp1...TreatmentGroupGrp2,0.167630771087118,-0.202752501505474,0.53801404367971,0.0168627458849585,2.21613994683978,0.0302476965378535,0.29575525503679,-5.26989781582971
Fosfomycin thiol transferases,TreatmentGroupGrp1...TreatmentGroupGrp2,0.0073407788891242,-0.389818273225659,0.404499831003908,0.00662596705313549,0.270895570671776,0.787531059287652,0.945109169974878,-7.69528112483276
Tetracycline resistance ribosomal protection proteins,TreatmentGroupGrp1...TreatmentGroupGrp3,-0.0701799406317978,-0.327817669916164,0.187457788652568,12.0856979212838,-0.471127188111586,0.638030199551251,0.891216786674763,-8.32260840737123
23S rRNA methyltransferases,TreatmentGroupGrp1...TreatmentGroupGrp3,-0.184428922259785,-0.419093370860925,0.0502355263413541,8.61852174642214,-1.19638548481286,0.232871026356074,0.539280271561435,-7.71771106270815
Aminoglycoside O-nucleotidyltransferases,TreatmentGroupGrp1...TreatmentGroupGrp3,-0.0588116895790343,-0.321042784539654,0.203419405381586,8.55520639853058,-0.442071561290056,0.658884200745072,0.896185777070544,-8.33591806476495
Aminoglycoside O-phosphotransferases,TreatmentGroupGrp1...TreatmentGroupGrp3,-0.344371140266627,-0.694284366657385,0.00554208612412999,8.40801380171552,-1.93990069852219,0.0537069798023253,0.205487574895853,-6.56090886886693
Lincosamide nucleotidyltransferases,TreatmentGroupGrp1...TreatmentGroupGrp3,0.208975522582602,-0.269576837992036,0.687527883157239,8.32237783376427,1.60664380764797,0.109608194257868,0.357241522025643,-7.14567495391539
MLS resistance MFS efflux pumps,TreatmentGroupGrp1...TreatmentGroupGrp3,-0.115164150873632,-0.371546973730585,0.141218671983321,7.95667082449738,-0.711675329709277,0.477441535056292,0.763906456090067,-8.1799918251896
Tetracycline resistance MFS efflux pumps,TreatmentGroupGrp1...TreatmentGroupGrp3,-0.200147426678112,-0.678157319644733,0.277862466288509,7.86211745492406,-0.781440873683036,0.435407587487328,0.736621815621193,-8.12782477705552
Streptothricin acetyltransferase,TreatmentGroupGrp1...TreatmentGroupGrp3,-0.1821565644907,-0.435683448390105,0.0713703194087043,6.26974832762533,-1.39363316692472,0.164875163010322,0.446594733366174,-7.4632061708754
Class A betalactamases,TreatmentGroupGrp1...TreatmentGroupGrp3,-0.369629533448621,-0.686134526075123,-0.0531245408221187,5.8699347439101,-2.13616593931313,0.0338077903812886,0.1416707406454,-6.16696571602863
Tetracycline inactivation enzymes,TreatmentGroupGrp1...TreatmentGroupGrp3,-0.239294761102205,-0.613733360433054,0.135143838228643,5.37560212642268,-1.4728106816869,0.14229341751069,0.431786922101405,-7.34686154631484
Aminoglycoside N-acetyltransferases,TreatmentGroupGrp1...TreatmentGroupGrp3,-0.288142535880773,-0.592000765110607,0.0157156933490604,5.35161230654538,-1.47610613009659,0.141393386988481,0.431786922101405,-7.34550662942712
MLS resistance ABC efflux pumps,TreatmentGroupGrp1...TreatmentGroupGrp3,0.0563052480051898,-0.479455936186824,0.592066432197203,5.32629402880431,0.281052294724749,0.778944619564252,0.920235824993899,-8.3943425052285
Multi-drug ABC efflux pumps,TreatmentGroupGrp1...TreatmentGroupGrp3,-0.0447484825381976,-0.326231725638588,0.236734760562193,3.6129328925834,-0.1689068825252,0.866031010751304,0.977060627514291,-8.41967389319248
Multi-metal resistance protein,TreatmentGroupGrp1...TreatmentGroupGrp3,0.0927161978896143,-0.776130709229083,0.961563105008312,2.8069299797088,0.211450972648726,0.83292220733062,0.951911094092137,-8.10479022570416
Drug and biocide RND efflux pumps,TreatmentGroupGrp1...TreatmentGroupGrp3,-0.116636602308628,-0.590893011047014,0.357619806429757,2.67834982358676,-0.310944950844598,0.756543026026387,0.920235824993899,-7.97509103682715
Copper resistance protein,TreatmentGroupGrp1...TreatmentGroupGrp3,0.445391763162652,-0.227362447626971,1.11814597395228,2.55177139062984,1.28340009958155,0.202284934441407,0.494474284190107,-7.223909198077
Arsenic resistance protein,TreatmentGroupGrp1...TreatmentGroupGrp3,0.136666135117794,-0.388856477533216,0.662188747768805,2.39827747654304,0.515790050466434,0.607111364277181,0.890430000939865,-7.94133270187849
Drug and biocide and metal RND efflux pumps,TreatmentGroupGrp1...TreatmentGroupGrp3,-0.098260369056085,-0.610720787023305,0.414200048911135,2.30945190874447,-0.290460328080444,0.772181709212447,0.920235824993899,-7.93207911658108
Multi-metal RND efflux pumps,TreatmentGroupGrp1...TreatmentGroupGrp3,0.0875988848897844,-0.600824985259952,0.77602275503952,2.27375697610741,0.235830582029089,0.814064904317248,0.942601468156813,-8.01353024515664
Drug and biocide MFS efflux pumps,TreatmentGroupGrp1...TreatmentGroupGrp3,0.541682829445814,0.16073796652299,0.922627692368638,2.18985188597642,1.40813964160089,0.162587548733564,0.446594733366174,-7.00796876621791
Nickel ABC efflux pumps,TreatmentGroupGrp1...TreatmentGroupGrp3,-0.120395646935935,-0.260762629985257,0.0199713361133859,2.12901425749288,-0.396742096788849,0.692442708733175,0.909472993899196,-7.96827623506944
Drug and biocide RND efflux regulator,TreatmentGroupGrp1...TreatmentGroupGrp3,0.150724099138265,-0.219861514160568,0.521309712437098,2.07309316652233,0.413926653843117,0.67978931970522,0.90638575960696,-7.98404617499798
Acid resistance protein,TreatmentGroupGrp1...TreatmentGroupGrp3,-0.220019802726438,-0.470226877139318,0.0301872716864425,1.9637514004494,-0.55728398279076,0.578590326294213,0.862982181591368,-7.8880097652979
Biocide and metal resistance protein,TreatmentGroupGrp1...TreatmentGroupGrp3,0.314563867146588,-0.422724883805336,1.05185261809851,1.94496869855795,0.830080217412142,0.408224542139833,0.73313795323072,-7.7875212626121
Macrolide phosphotransferases,TreatmentGroupGrp1...TreatmentGroupGrp3,-0.129417703453393,-0.448386726407727,0.189551319500942,1.85069777604639,-0.767586691560128,0.443647229862764,0.736621815621193,-8.1048117204191
Multi-metal resistance regulator,TreatmentGroupGrp1...TreatmentGroupGrp3,0.0570371399994758,-0.30555159527387,0.419625875272821,1.75684736966806,0.139761806723951,0.889086134828852,0.981824713514553,-8.13068344699655
Lipid A modification,TreatmentGroupGrp1...TreatmentGroupGrp3,0.0284235924130964,-0.722267523257274,0.779114708083467,1.71859383454488,0.118740686308393,0.905762594914422,0.984038374721841,-7.96517983664568
Multi-metal ABC efflux pumps,TreatmentGroupGrp1...TreatmentGroupGrp3,0.189100237994126,-0.389445646644954,0.767646122633206,1.68798549807275,0.616180873622187,0.539523602628508,0.818587535022563,-7.76094329758873
Zinc resistance regulator,TreatmentGroupGrp1...TreatmentGroupGrp3,0.320915020698063,0.00367646967854829,0.638153571717578,1.66042508312263,1.12835426148661,0.262153622014957,0.591526121469646,-7.37060291809853
Zinc resistance protein,TreatmentGroupGrp1...TreatmentGroupGrp3,0.0360799930837343,-0.339472741299197,0.411632727466666,1.60762140243599,0.135468918447909,0.892567921376866,0.981824713514553,-7.95949973310029
Penicillin binding protein,TreatmentGroupGrp1...TreatmentGroupGrp3,0.321011063588085,-0.0793241446354591,0.721346271811628,1.55148983669704,1.36630427066081,0.175583523286732,0.454451472036248,-7.01668523393569
Copper resistance regulator,TreatmentGroupGrp1...TreatmentGroupGrp3,0.393911524170974,-0.370482122647583,1.15830517098953,1.55058247794943,1.43515388990882,0.154213027998227,0.446594733366174,-7.06829359565763
Multi-biocide resistance regulator,TreatmentGroupGrp1...TreatmentGroupGrp3,0.114781468386035,-0.52730007550916,0.75686301228123,1.54303600524588,0.354913932231678,0.723444426965269,0.909472993899196,-7.97410157714997
Sodium resistance protein,TreatmentGroupGrp1...TreatmentGroupGrp3,0.245705184127825,-0.0970463956563604,0.588456763912011,1.5314043480312,0.955035330990284,0.342608179639125,0.685216359278249,-7.43517911883234
Acetate resistance protein,TreatmentGroupGrp1...TreatmentGroupGrp3,-0.128935839305808,-0.563817668804506,0.305945990192889,1.43403576120571,-0.480023914469738,0.632714844114809,0.891216786674763,-7.76404215757602
Drug and biocide MFS efflux regulator,TreatmentGroupGrp1...TreatmentGroupGrp3,0.255118725531967,-0.0103114522746383,0.520548903338573,1.37098097751416,0.878365949943483,0.382534533297768,0.727408061747808,-7.53205128262657
Drug and biocide and metal RND efflux regulator,TreatmentGroupGrp1...TreatmentGroupGrp3,-0.0835519224860448,-0.866928276125754,0.699824431153664,1.36083768753777,-0.360058016325738,0.719857060292758,0.909472993899196,-7.84448885746045
peroxide resistance protein,TreatmentGroupGrp1...TreatmentGroupGrp3,-0.115997152197417,-0.583393616599768,0.351399312204935,1.27364047652433,-0.48239331349007,0.630749921470077,0.891216786674763,-7.84709764067293
Biocide and metal ABC efflux pumps,TreatmentGroupGrp1...TreatmentGroupGrp3,-0.284270584131895,-0.760252717624072,0.191711549360283,1.24982410182665,-1.3021707275583,0.196840523429081,0.494474284190107,-7.08158489608696
Aminoglycoside efflux pumps,TreatmentGroupGrp1...TreatmentGroupGrp3,0.0522216657305248,-0.0913581501030206,0.19580148156407,1.22573079837033,0.369634151988989,0.712705850302984,0.909472993899196,-7.82877749408025
Streptogramin A O-acetyltransferase,TreatmentGroupGrp1...TreatmentGroupGrp3,-0.825867956745562,-1.35166493469214,-0.300070978798983,1.11469067951828,-3.1712979556523,0.00190563863970889,0.00986448237025778,-3.31731400811403
Acid resistance regulator,TreatmentGroupGrp1...TreatmentGroupGrp3,0.226632051115892,-0.19216278434637,0.645426886578155,1.07067845529302,1.10153223131646,0.274115798344412,0.603054756357706,-7.30994988454743
Bleomycin resistance protein,TreatmentGroupGrp1...TreatmentGroupGrp3,-0.10683928725124,-0.447919402842772,0.234240828340291,1.06581438176757,-0.876485886987472,0.381970570749321,0.727408061747808,-7.96300020602392
nim nitroimidazole reductase,TreatmentGroupGrp1...TreatmentGroupGrp3,0.177062619461267,-0.327532196127304,0.681657435049837,1.04705256194861,1.20360980003545,0.230829987241164,0.539280271561435,-7.49154975502215
Drug and biocide MATE efflux pumps,TreatmentGroupGrp1...TreatmentGroupGrp3,0.0502563830455158,-0.412323852905696,0.512836618996728,1.02528767515357,0.317863323618544,0.751733557962384,0.920235824993899,-7.72079814526915
Peroxide resistance stress protein,TreatmentGroupGrp1...TreatmentGroupGrp3,-0.0661216776203224,-0.676848930810773,0.544605575570129,1.00496535948969,-0.274563111256882,0.784291896301619,0.920235824993899,-7.94225801934684
Chromium resistance protein,TreatmentGroupGrp1...TreatmentGroupGrp3,0.24382292402173,0.00857002378039293,0.479075824263066,1.00262544864609,1.68433294026534,0.0964386343998503,0.326407685661032,-6.4888320162994
Drug and biocide SMR efflux pumps,TreatmentGroupGrp1...TreatmentGroupGrp3,0.33223863966309,0.0678381248070258,0.596639154519155,1.00120359780711,1.39137021686701,0.167473025012315,0.446594733366174,-7.0402781621153
Phenolic resistance protein,TreatmentGroupGrp1...TreatmentGroupGrp3,0.144542205012004,-0.260094917063792,0.5491793270878,0.994836097000913,0.747851767035716,0.456782853955478,0.74438687311263,-7.6563282484669
